election,state,year,stage,pollster,N,methodology,days_until,538grade,dem_polled,rep_polled,undecided_polled,dem_actual,rep_actual,dem_diff,rep_diff
senate,Missouri,2010,general,Democracy Corps (D),895,Unknown,186,Unknown,53.0,44.0,3.0,42.82974745,57.17025255,11.67025255,-11.67025255
senate,Missouri,2010,general,FOX News/POR-Rasmussen,27,Unknown,17,Unknown,43.0,49.0,8.0,42.82974745,57.17025255,4.170252550000001,-4.170252550000001
senate,Missouri,2010,general,FOX News/POR-Rasmussen,27,Unknown,31,Unknown,42.0,50.0,8.0,42.82974745,57.17025255,3.1702525500000007,-3.1702525500000007
senate,Missouri,2010,general,KSN3/Missouri State Univ.,771,Unknown,6,Unknown,41.0,54.0,5.0,42.82974745,57.17025255,0.6702525500000007,-0.6702525500000007
senate,Missouri,2010,general,Momentum Analysis (D),897,Unknown,44,Unknown,48.0,45.0,7.0,42.82974745,57.17025255,8.67025255,-8.67025255
senate,Missouri,2010,general,Post-Dispatch/Mason-Dixon,724,Unknown,13,Unknown,40.0,49.0,11.0,42.82974745,57.17025255,2.6702525500000007,-2.6702525500000007
senate,Missouri,2010,general,Post-Dispatch/Mason-Dixon,724,Unknown,104,Unknown,42.0,48.0,10.0,42.82974745,57.17025255,4.170252550000001,-4.170252550000001
senate,Missouri,2010,general,PPP (D),596,Unknown,219,Unknown,41.0,45.0,14.0,42.82974745,57.17025255,5.170252550000001,-5.170252550000001
senate,Missouri,2010,general,PPP (D),954,Unknown,295,Unknown,45.0,44.0,11.0,42.82974745,57.17025255,7.670252550000001,-7.670252550000001
senate,Missouri,2010,general,Rasmussen Reports,847,Unknown,14,Unknown,43.0,52.0,5.0,42.82974745,57.17025255,2.6702525500000007,-2.6702525500000007
senate,Missouri,2010,general,Rasmussen Reports,847,Unknown,28,Unknown,43.0,51.0,6.0,42.82974745,57.17025255,3.1702525500000007,-3.1702525500000007
senate,Missouri,2010,general,Rasmussen Reports,847,Unknown,42,Unknown,44.0,52.0,4.0,42.82974745,57.17025255,3.1702525500000007,-3.1702525500000007
senate,Missouri,2010,general,Rasmussen Reports,847,Unknown,56,Unknown,43.0,53.0,4.0,42.82974745,57.17025255,2.1702525500000007,-2.1702525500000007
senate,Missouri,2010,general,Rasmussen Reports,847,Unknown,71,Unknown,41.0,54.0,5.0,42.82974745,57.17025255,0.6702525500000007,-0.6702525500000007
senate,Missouri,2010,general,Rasmussen Reports,847,Unknown,84,Unknown,43.0,50.0,7.0,42.82974745,57.17025255,3.6702525500000007,-3.6702525500000007
senate,Missouri,2010,general,Rasmussen Reports,847,Unknown,98,Unknown,43.0,49.0,8.0,42.82974745,57.17025255,4.170252550000001,-4.170252550000001
senate,Missouri,2010,general,Rasmussen Reports,600,Unknown,112,Unknown,45.0,47.0,8.0,42.82974745,57.17025255,6.170252550000001,-6.170252550000001
senate,Missouri,2010,general,Rasmussen Reports,600,Unknown,127,Unknown,43.0,48.0,9.0,42.82974745,57.17025255,4.670252550000001,-4.670252550000001
senate,Missouri,2010,general,Rasmussen Reports,600,Unknown,153,Unknown,44.0,45.0,11.0,42.82974745,57.17025255,6.670252550000001,-6.670252550000001
senate,Missouri,2010,general,Rasmussen Reports,600,Unknown,183,Unknown,42.0,50.0,8.0,42.82974745,57.17025255,3.1702525500000007,-3.1702525500000007
senate,Missouri,2010,general,Rasmussen Reports,600,Unknown,210,Unknown,42.0,48.0,10.0,42.82974745,57.17025255,4.170252550000001,-4.170252550000001
senate,Missouri,2010,general,Rasmussen Reports,600,Unknown,238,Unknown,41.0,47.0,12.0,42.82974745,57.17025255,4.170252550000001,-4.170252550000001
senate,Missouri,2010,general,Rasmussen Reports,600,Unknown,265,Unknown,42.0,49.0,9.0,42.82974745,57.17025255,3.6702525500000007,-3.6702525500000007
senate,Missouri,2010,general,Rasmussen Reports,600,Unknown,287,Unknown,43.0,49.0,8.0,42.82974745,57.17025255,4.170252550000001,-4.170252550000001
senate,Missouri,2010,general,Rasmussen Reports,600,Unknown,42,Unknown,46.0,46.0,8.0,42.82974745,57.17025255,7.170252550000001,-7.170252550000001
senate,Missouri,2010,general,Wilson Research (R),699,Unknown,238,Unknown,47.0,44.0,9.0,42.82974745,57.17025255,8.67025255,-8.67025255
senate,Nevada,2010,general,CNN/Time,870,Unknown,7,Unknown,45.0,49.0,6.0,53.02742397,46.97257603,-5.027423970000001,5.027423970000001
senate,Nevada,2010,general,CNN/Time,884,Unknown,28,Unknown,40.0,42.0,18.0,53.02742397,46.97257603,-4.027423970000001,4.027423970000001
senate,Nevada,2010,general,CNN/Time,884,Unknown,49,Unknown,41.0,42.0,17.0,53.02742397,46.97257603,-3.527423970000001,3.527423970000001
senate,Nevada,2010,general,FOX News/POR-Rasmussen,27,Unknown,3,Unknown,45.0,48.0,7.0,53.02742397,46.97257603,-4.527423970000001,4.527423970000001
senate,Nevada,2010,general,FOX News/POR-Rasmussen,27,Unknown,24,Unknown,47.0,49.0,4.0,53.02742397,46.97257603,-4.027423970000001,4.027423970000001
senate,Nevada,2010,general,FOX News/POR-Rasmussen,27,Unknown,31,Unknown,46.0,49.0,5.0,53.02742397,46.97257603,-4.527423970000001,4.527423970000001
senate,Nevada,2010,general,FOX News/POR-Rasmussen,27,Unknown,45,Unknown,45.0,46.0,9.0,53.02742397,46.97257603,-3.527423970000001,3.527423970000001
senate,Nevada,2010,general,FOX News/POR-Rasmussen,27,Unknown,52,Unknown,44.0,45.0,11.0,53.02742397,46.97257603,-3.527423970000001,3.527423970000001
senate,Nevada,2010,general,LVRJ/Mason-Dixon,724,Unknown,6,Unknown,45.0,49.0,6.0,53.02742397,46.97257603,-5.027423970000001,5.027423970000001
senate,Nevada,2010,general,LVRJ/Mason-Dixon,724,Unknown,21,Unknown,46.0,48.0,6.0,53.02742397,46.97257603,-4.027423970000001,4.027423970000001
senate,Nevada,2010,general,LVRJ/Mason-Dixon,724,Unknown,41,Unknown,43.0,43.0,14.0,53.02742397,46.97257603,-3.027423970000001,3.027423970000001
senate,Nevada,2010,general,LVRJ/Mason-Dixon,724,Unknown,54,Unknown,46.0,44.0,10.0,53.02742397,46.97257603,-2.027423970000001,2.027423970000001
senate,Nevada,2010,general,LVRJ/Mason-Dixon,724,Unknown,69,Unknown,45.0,44.0,11.0,53.02742397,46.97257603,-2.527423970000001,2.527423970000001
senate,Nevada,2010,general,LVRJ/Mason-Dixon,724,Unknown,83,Unknown,46.0,44.0,10.0,53.02742397,46.97257603,-2.027423970000001,2.027423970000001
senate,Nevada,2010,general,LVRJ/Mason-Dixon,724,Unknown,111,Unknown,44.0,37.0,19.0,53.02742397,46.97257603,0.47257602999999904,-0.47257602999999904
senate,Nevada,2010,general,LVRJ/Mason-Dixon,724,Unknown,152,Unknown,41.0,44.0,15.0,53.02742397,46.97257603,-4.527423970000001,4.527423970000001
senate,Nevada,2010,general,LVRJ/Mason-Dixon,724,Unknown,251,Unknown,42.0,44.0,14.0,53.02742397,46.97257603,-4.027423970000001,4.027423970000001
senate,Nevada,2010,general,Mason-Dixon,724,Unknown,160,Unknown,42.0,39.0,19.0,53.02742397,46.97257603,-1.527423970000001,1.527423970000001
senate,Nevada,2010,general,PPP (D),781,Unknown,2,Unknown,46.0,47.0,7.0,53.02742397,46.97257603,-3.527423970000001,3.527423970000001
senate,Nevada,2010,general,PPP (D),604,Unknown,24,Unknown,47.0,45.0,8.0,53.02742397,46.97257603,-2.027423970000001,2.027423970000001
senate,Nevada,2010,general,Rasmussen Reports,847,Unknown,8,Unknown,45.0,49.0,6.0,53.02742397,46.97257603,-5.027423970000001,5.027423970000001
senate,Nevada,2010,general,Rasmussen Reports,847,Unknown,16,Unknown,47.0,50.0,3.0,53.02742397,46.97257603,-4.527423970000001,4.527423970000001
senate,Nevada,2010,general,Rasmussen Reports,847,Unknown,22,Unknown,48.0,49.0,3.0,53.02742397,46.97257603,-3.527423970000001,3.527423970000001
senate,Nevada,2010,general,Rasmussen Reports,847,Unknown,28,Unknown,46.0,50.0,4.0,53.02742397,46.97257603,-5.027423970000001,5.027423970000001
senate,Nevada,2010,general,Rasmussen Reports,847,Unknown,35,Unknown,48.0,47.0,5.0,53.02742397,46.97257603,-2.527423970000001,2.527423970000001
senate,Nevada,2010,general,Rasmussen Reports,847,Unknown,50,Unknown,48.0,48.0,4.0,53.02742397,46.97257603,-3.027423970000001,3.027423970000001
senate,Nevada,2010,general,Rasmussen Reports,847,Unknown,62,Unknown,50.0,47.0,3.0,53.02742397,46.97257603,-1.527423970000001,1.527423970000001
senate,Nevada,2010,general,Rasmussen Reports,847,Unknown,78,Unknown,48.0,50.0,2.0,53.02742397,46.97257603,-4.027423970000001,4.027423970000001
senate,Nevada,2010,general,Rasmussen Reports,847,Unknown,98,Unknown,45.0,43.0,12.0,53.02742397,46.97257603,-2.027423970000001,2.027423970000001
senate,Nevada,2010,general,Rasmussen Reports,847,Unknown,113,Unknown,43.0,46.0,11.0,53.02742397,46.97257603,-4.527423970000001,4.527423970000001
senate,Nevada,2010,general,Rasmussen Reports,600,Unknown,133,Unknown,41.0,48.0,11.0,53.02742397,46.97257603,-6.527423970000001,6.527423970000001
senate,Nevada,2010,general,Rasmussen Reports,600,Unknown,146,Unknown,39.0,50.0,11.0,53.02742397,46.97257603,-8.527423970000001,8.527423970000001
senate,Nevada,2010,general,Rasmussen Reports,600,Unknown,189,Unknown,40.0,48.0,12.0,53.02742397,46.97257603,-7.027423970000001,7.027423970000001
senate,Nevada,2010,general,Rasmussen Reports,600,Unknown,216,Unknown,40.0,51.0,9.0,53.02742397,46.97257603,-8.527423970000001,8.527423970000001
senate,Nevada,2010,general,Rasmussen Reports,600,Unknown,244,Unknown,38.0,46.0,16.0,53.02742397,46.97257603,-7.027423970000001,7.027423970000001
senate,Nevada,2010,general,Rasmussen Reports,600,Unknown,272,Unknown,40.0,44.0,16.0,53.02742397,46.97257603,-5.027423970000001,5.027423970000001
senate,Nevada,2010,general,Rasmussen Reports,600,Unknown,295,Unknown,40.0,44.0,16.0,53.02742397,46.97257603,-5.027423970000001,5.027423970000001
senate,Nevada,2010,general,Retail Ass. of Nevada/POS (R),600,Unknown,40,Unknown,45.0,40.0,15.0,53.02742397,46.97257603,-0.527423970000001,0.527423970000001
senate,Nevada,2010,general,Reuters/Ipsos,568,Unknown,51,Unknown,46.0,44.0,10.0,53.02742397,46.97257603,-2.027423970000001,2.027423970000001
senate,Nevada,2010,general,Reuters/Ipsos,567,Unknown,93,Unknown,48.0,44.0,8.0,53.02742397,46.97257603,-1.027423970000001,1.027423970000001
senate,Nevada,2010,general,Suffolk University,600,Unknown,22,Unknown,46.0,43.0,11.0,53.02742397,46.97257603,-1.527423970000001,1.527423970000001
senate,Pennsylvania,2010,general,CNN/Time,918,Unknown,7,Unknown,45.0,49.0,6.0,48.99150531,51.00849469,-0.9915053100000009,0.9915053100000009
senate,Pennsylvania,2010,general,CNN/Time,838,Unknown,42,Unknown,44.0,49.0,7.0,48.99150531,51.00849469,-1.4915053100000009,1.4915053100000009
senate,Pennsylvania,2010,general,FOX News/POR-Rasmussen,27,Unknown,45,Unknown,40.0,48.0,12.0,48.99150531,51.00849469,-2.991505310000001,2.991505310000001
senate,Pennsylvania,2010,general,FOX News/POR-Rasmussen,27,Unknown,52,Unknown,41.0,47.0,12.0,48.99150531,51.00849469,-1.9915053100000009,1.9915053100000009
senate,Pennsylvania,2010,general,Magellan Strategies (R),307,Unknown,42,Unknown,41.0,49.0,10.0,48.99150531,51.00849469,-2.991505310000001,2.991505310000001
senate,Pennsylvania,2010,general,McClatchy/Marist,566,Unknown,5,Unknown,45.0,52.0,3.0,48.99150531,51.00849469,-2.491505310000001,2.491505310000001
senate,Pennsylvania,2010,general,McClatchy/Marist,573,Unknown,35,Unknown,42.0,51.0,7.0,48.99150531,51.00849469,-3.491505310000001,3.491505310000001
senate,Pennsylvania,2010,general,Morning Call,676,Unknown,29,Unknown,39.0,46.0,15.0,48.99150531,51.00849469,-2.491505310000001,2.491505310000001
senate,Pennsylvania,2010,general,Morning Call,550,Unknown,40,Unknown,39.0,46.0,15.0,48.99150531,51.00849469,-2.491505310000001,2.491505310000001
senate,Pennsylvania,2010,general,Morning Call,513,Unknown,209,Unknown,40.0,47.0,13.0,48.99150531,51.00849469,-2.491505310000001,2.491505310000001
senate,Pennsylvania,2010,general,Morning Call Tracking,578,Unknown,2,Unknown,44.0,48.0,8.0,48.99150531,51.00849469,-0.9915053100000009,0.9915053100000009
senate,Pennsylvania,2010,general,Morning Call Tracking,565,Unknown,6,Unknown,40.0,48.0,12.0,48.99150531,51.00849469,-2.991505310000001,2.991505310000001
senate,Pennsylvania,2010,general,Morning Call Tracking,544,Unknown,9,Unknown,42.0,47.0,11.0,48.99150531,51.00849469,-1.4915053100000009,1.4915053100000009
senate,Pennsylvania,2010,general,Morning Call Tracking,514,Unknown,14,Unknown,44.0,41.0,15.0,48.99150531,51.00849469,2.508494689999999,-2.508494689999999
senate,Pennsylvania,2010,general,PPP (D),869,Unknown,2,Unknown,46.0,51.0,3.0,48.99150531,51.00849469,-1.4915053100000009,1.4915053100000009
senate,Pennsylvania,2010,general,PPP (D),815,Unknown,15,Unknown,46.0,45.0,9.0,48.99150531,51.00849469,1.5084946899999991,-1.5084946899999991
senate,Pennsylvania,2010,general,PPP (D),684,Unknown,78,Unknown,36.0,45.0,19.0,48.99150531,51.00849469,-3.491505310000001,3.491505310000001
senate,Pennsylvania,2010,general,PPP (D),708,Unknown,134,Unknown,41.0,41.0,18.0,48.99150531,51.00849469,1.0084946899999991,-1.0084946899999991
senate,Pennsylvania,2010,general,Quinnipiac,222,Unknown,3,Unknown,45.0,50.0,5.0,48.99150531,51.00849469,-1.4915053100000009,1.4915053100000009
senate,Pennsylvania,2010,general,Quinnipiac,66,Unknown,16,Unknown,46.0,48.0,6.0,48.99150531,51.00849469,0.008494689999999139,-0.008494689999999139
senate,Pennsylvania,2010,general,Quinnipiac,783,Unknown,44,Unknown,43.0,50.0,7.0,48.99150531,51.00849469,-2.491505310000001,2.491505310000001
senate,Pennsylvania,2010,general,R2000/Daily Kos (D)**,699,Unknown,160,Unknown,43.0,40.0,17.0,48.99150531,51.00849469,2.508494689999999,-2.508494689999999
senate,Pennsylvania,2010,general,R2000/Daily Kos (D)**,699,Unknown,174,Unknown,40.0,45.0,15.0,48.99150531,51.00849469,-1.4915053100000009,1.4915053100000009
senate,Pennsylvania,2010,general,R2000/Daily Kos (D)**,699,Unknown,237,Unknown,39.0,42.0,19.0,48.99150531,51.00849469,-0.49150531000000086,0.49150531000000086
senate,Pennsylvania,2010,general,R2000/Daily Kos (D)**,699,Unknown,82,Unknown,42.0,41.0,17.0,48.99150531,51.00849469,1.5084946899999991,-1.5084946899999991
senate,Pennsylvania,2010,general,Rasmussen Reports,847,Unknown,5,Unknown,46.0,50.0,4.0,48.99150531,51.00849469,-0.9915053100000009,0.9915053100000009
senate,Pennsylvania,2010,general,Rasmussen Reports,847,Unknown,12,Unknown,44.0,48.0,8.0,48.99150531,51.00849469,-0.9915053100000009,0.9915053100000009
senate,Pennsylvania,2010,general,Rasmussen Reports,847,Unknown,21,Unknown,39.0,49.0,12.0,48.99150531,51.00849469,-3.991505310000001,3.991505310000001
senate,Pennsylvania,2010,general,Rasmussen Reports,847,Unknown,34,Unknown,40.0,49.0,11.0,48.99150531,51.00849469,-3.491505310000001,3.491505310000001
senate,Pennsylvania,2010,general,Rasmussen Reports,847,Unknown,50,Unknown,41.0,49.0,10.0,48.99150531,51.00849469,-2.991505310000001,2.991505310000001
senate,Pennsylvania,2010,general,Rasmussen Reports,847,Unknown,64,Unknown,42.0,48.0,10.0,48.99150531,51.00849469,-1.9915053100000009,1.9915053100000009
senate,Pennsylvania,2010,general,Rasmussen Reports,847,Unknown,78,Unknown,40.0,48.0,12.0,48.99150531,51.00849469,-2.991505310000001,2.991505310000001
senate,Pennsylvania,2010,general,Rasmussen Reports,847,Unknown,97,Unknown,39.0,45.0,16.0,48.99150531,51.00849469,-1.9915053100000009,1.9915053100000009
senate,Pennsylvania,2010,general,Rasmussen Reports,847,Unknown,111,Unknown,38.0,45.0,17.0,48.99150531,51.00849469,-2.491505310000001,2.491505310000001
senate,Pennsylvania,2010,general,Rasmussen Reports,600,Unknown,126,Unknown,39.0,45.0,16.0,48.99150531,51.00849469,-1.9915053100000009,1.9915053100000009
senate,Pennsylvania,2010,general,Rasmussen Reports,600,Unknown,153,Unknown,38.0,45.0,17.0,48.99150531,51.00849469,-2.491505310000001,2.491505310000001
senate,Pennsylvania,2010,general,Rasmussen Reports,600,Unknown,167,Unknown,46.0,42.0,12.0,48.99150531,51.00849469,3.008494689999999,-3.008494689999999
senate,Pennsylvania,2010,general,Rasmussen Reports,27,Unknown,180,Unknown,40.0,42.0,18.0,48.99150531,51.00849469,0.008494689999999139,-0.008494689999999139
senate,Pennsylvania,2010,general,Rasmussen Reports,27,Unknown,204,Unknown,36.0,47.0,17.0,48.99150531,51.00849469,-4.491505310000001,4.491505310000001
senate,Pennsylvania,2010,general,Reuters/Ipsos,511,Unknown,9,Unknown,46.0,46.0,8.0,48.99150531,51.00849469,1.0084946899999991,-1.0084946899999991
senate,Pennsylvania,2010,general,Reuters/Ipsos,518,Unknown,65,Unknown,37.0,47.0,16.0,48.99150531,51.00849469,-3.991505310000001,3.991505310000001
senate,Pennsylvania,2010,general,Suffolk University,600,Unknown,36,Unknown,40.0,45.0,15.0,48.99150531,51.00849469,-1.4915053100000009,1.4915053100000009
senate,Pennsylvania,2010,general,Susquehanna,895,Unknown,6,Unknown,44.0,46.0,10.0,48.99150531,51.00849469,0.008494689999999139,-0.008494689999999139
senate,Pennsylvania,2010,general,Susquehanna,895,Unknown,37,Unknown,42.0,45.0,13.0,48.99150531,51.00849469,-0.49150531000000086,0.49150531000000086
senate,Washington,2010,general,AAF/Fabrizio (R),600,Unknown,36,Unknown,42.0,48.0,10.0,52.36482585,47.63517415,-5.364825850000003,5.364825850000003
senate,Washington,2010,general,CNN/Time,941,Unknown,21,Unknown,51.0,43.0,6.0,52.36482585,47.63517415,1.6351741499999974,-1.6351741499999974
senate,Washington,2010,general,CNN/Time,988,Unknown,49,Unknown,53.0,44.0,3.0,52.36482585,47.63517415,2.1351741499999974,-2.1351741499999974
senate,Washington,2010,general,Elway Poll,555,Unknown,22,Unknown,55.0,40.0,5.0,52.36482585,47.63517415,5.135174149999997,-5.135174149999997
senate,Washington,2010,general,Elway Poll,600,Unknown,51,Unknown,50.0,41.0,9.0,52.36482585,47.63517415,2.1351741499999974,-2.1351741499999974
senate,Washington,2010,general,FOX News/POR-Rasmussen,27,Unknown,3,Unknown,49.0,47.0,4.0,52.36482585,47.63517415,-1.3648258500000026,1.3648258500000026
senate,Washington,2010,general,FOX News/POR-Rasmussen,27,Unknown,24,Unknown,46.0,47.0,7.0,52.36482585,47.63517415,-2.8648258500000026,2.8648258500000026
senate,Washington,2010,general,FOX News/POR-Rasmussen,27,Unknown,38,Unknown,48.0,47.0,5.0,52.36482585,47.63517415,-1.8648258500000026,1.8648258500000026
senate,Washington,2010,general,McClatchy/Marist,737,Unknown,5,Unknown,49.0,48.0,3.0,52.36482585,47.63517415,-1.8648258500000026,1.8648258500000026
senate,Washington,2010,general,McClatchy/Marist,688,Unknown,16,Unknown,48.0,47.0,5.0,52.36482585,47.63517415,-1.8648258500000026,1.8648258500000026
senate,Washington,2010,general,Moore Info. (R),600,Unknown,281,Unknown,43.0,45.0,12.0,52.36482585,47.63517415,-3.3648258500000026,3.3648258500000026
senate,Washington,2010,general,PPP (D),426,Unknown,2,Unknown,48.0,50.0,2.0,52.36482585,47.63517415,-3.3648258500000026,3.3648258500000026
senate,Washington,2010,general,PPP (D),418,Unknown,17,Unknown,49.0,47.0,4.0,52.36482585,47.63517415,-1.3648258500000026,1.3648258500000026
senate,Washington,2010,general,R2000/Daily Kos (D)**,699,Unknown,223,Unknown,52.0,41.0,7.0,52.36482585,47.63517415,3.1351741499999974,-3.1351741499999974
senate,Washington,2010,general,Rasmussen Reports,847,Unknown,6,Unknown,47.0,48.0,5.0,52.36482585,47.63517415,-2.8648258500000026,2.8648258500000026
senate,Washington,2010,general,Rasmussen Reports,847,Unknown,16,Unknown,49.0,46.0,5.0,52.36482585,47.63517415,-0.8648258500000026,0.8648258500000026
senate,Washington,2010,general,Rasmussen Reports,847,Unknown,27,Unknown,46.0,49.0,5.0,52.36482585,47.63517415,-3.8648258500000026,3.8648258500000026
senate,Washington,2010,general,Rasmussen Reports,847,Unknown,35,Unknown,47.0,48.0,5.0,52.36482585,47.63517415,-2.8648258500000026,2.8648258500000026
senate,Washington,2010,general,Rasmussen Reports,847,Unknown,49,Unknown,51.0,46.0,3.0,52.36482585,47.63517415,0.13517414999999744,-0.13517414999999744
senate,Washington,2010,general,Rasmussen Reports,847,Unknown,63,Unknown,47.0,50.0,3.0,52.36482585,47.63517415,-3.8648258500000026,3.8648258500000026
senate,Washington,2010,general,Rasmussen Reports,847,Unknown,76,Unknown,50.0,46.0,4.0,52.36482585,47.63517415,-0.36482585000000256,0.36482585000000256
